Pitcher,Team,Throws,IP,TBF,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,SwStr%,Whiff%,CSW%,Strike%,Ball%,F-Str%,PAR%,PLUS%,GB%,FB%,LD%,OFFB%,IFFB%,AIR%,HR%,HR/FB,Pull%,Cent%,Oppo%,Pull AIR%,Zone%,Arm%,Glove%,High%,Low%,MM%,Behind%,Sec%,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78
Shinohara Hibiki,Seibu,R,7.0,39,92.5,0.20512821,0.05128205,0.44897959,0.65333333,0.23611111,0.74242424,0.81632653,0.52941176,0.1156462585,0.2575757576,0.2789115646,0.6326530612,0.3673469388,0.7179487179,0.1951219512,0.5238095238,0.5357142857,0.3928571429,0.07142857143,0.3214285714,0.07142857143,0.4642857143,0.02564102564,0.09090909091,0.4285714286,0.3571428571,0.2142857143,0.1785714286,0.5102040816,0.537414966,0.462585034,0.4285714286,0.5714285714,0.02721088435,0.1156462585,0.4081632653,,20.51282051,5.128205128,44.89795918,65.33333333,23.61111111,74.24242424,81.63265306,52.94117647,11.56462585,25.75757576,27.89115646,63.26530612,36.73469388,71.79487179,19.51219512,52.38095238,53.57142857,39.28571429,7.142857143,32.14285714,7.142857143,46.42857143,2.564102564,9.090909091,42.85714286,35.71428571,21.42857143,17.85714286,51.02040816,53.7414966,46.2585034,42.85714286,57.14285714,2.721088435,11.56462585,40.81632653
Itoh Yusuke,SoftBank,R,7.0,28,93.3,0.17857143,0.07142857,0.4587156,0.72222222,0.2,0.74,0.76923077,0.63636364,0.119266055,0.26,0.2568807339,0.6146788991,0.3853211009,0.6071428571,0.1315789474,0.5504587156,0.5263157895,0.3157894737,0.1578947368,0.1052631579,0.2105263158,0.4736842105,0.0,0.0,0.2631578947,0.3684210526,0.3684210526,0.05263157895,0.495412844,0.2844036697,0.7155963303,0.3486238532,0.6513761468,0.03669724771,0.1100917431,0.1926605505,,17.85714286,7.142857143,45.87155963,72.22222222,20.0,74.0,76.92307692,63.63636364,11.9266055,26.0,25.68807339,61.46788991,38.53211009,60.71428571,13.15789474,55.04587156,52.63157895,31.57894737,15.78947368,10.52631579,21.05263158,47.36842105,0.0,0.0,26.31578947,36.84210526,36.84210526,5.263157895,49.5412844,28.44036697,71.55963303,34.86238532,65.13761468,3.669724771,11.00917431,19.26605505
Nakagomi Haruto,Rakuten,R,6.333333333,31,90.4,0.09677419,0.16129032,0.40869565,0.58490566,0.25806452,0.80851064,0.90322581,0.625,0.07826086957,0.1914893617,0.2695652174,0.6,0.4,0.5666666667,0.08333333333,0.547826087,0.35,0.5,0.15,0.45,0.05,0.65,0.0,0.0,0.25,0.3,0.45,0.08695652174,0.4608695652,0.4695652174,0.5304347826,0.3826086957,0.6173913043,0.0347826087,0.1304347826,0.2869565217,,9.677419355,16.12903226,40.86956522,58.49056604,25.80645161,80.85106383,90.32258065,62.5,7.826086957,19.14893617,26.95652174,60.0,40.0,56.66666667,8.333333333,54.7826087,35.0,50.0,15.0,45.0,5.0,65.0,0.0,0.0,25.0,30.0,45.0,8.695652174,46.08695652,46.95652174,53.04347826,38.26086957,61.73913043,3.47826087,13.04347826,28.69565217
Karashima Wataru,Rakuten,L,6.0,32,84.2,0.03125,0.03125,0.376,0.55223881,0.17241379,0.87234043,0.94594595,0.6,0.048,0.1276595745,0.288,0.616,0.384,0.53125,0.03571428571,0.496,0.4,0.4333333333,0.1666666667,0.3666666667,0.06666666667,0.6,0.03125,0.07692307692,0.3333333333,0.6,0.06666666667,0.1,0.536,0.528,0.472,0.4,0.6,0.056,0.16,0.552,,3.125,3.125,37.6,55.2238806,17.24137931,87.23404255,94.59459459,60.0,4.8,12.76595745,28.8,61.6,38.4,53.125,3.571428571,49.6,40.0,43.33333333,16.66666667,36.66666667,6.666666667,60.0,3.125,7.692307692,33.33333333,60.0,6.666666667,10.0,53.6,52.8,47.2,40.0,60.0,5.6,16.0,55.2
Tai Katsutoshi,Rakuten,L,6.0,30,92.7,0.46666667,0.1,0.40163934,0.52542373,0.28571429,0.6122449,0.77419355,0.33333333,0.1557377049,0.387755102,0.3852459016,0.6393442623,0.3606557377,0.4666666667,0.3888888889,0.5737704918,0.4545454545,0.3636363636,0.1818181818,0.3636363636,0.0,0.5454545455,0.0,0.0,0.09090909091,0.4545454545,0.4545454545,0.0,0.4836065574,0.3114754098,0.6885245902,0.5081967213,0.4918032787,0.06557377049,0.1557377049,0.2868852459,,46.66666667,10.0,40.16393443,52.54237288,28.57142857,61.2244898,77.41935484,33.33333333,15.57377049,38.7755102,38.52459016,63.93442623,36.06557377,46.66666667,38.88888889,57.37704918,45.45454545,36.36363636,18.18181818,36.36363636,0.0,54.54545455,0.0,0.0,9.090909091,45.45454545,45.45454545,0.0,48.36065574,31.14754098,68.85245902,50.81967213,49.18032787,6.557377049,15.57377049,28.68852459
Kawaguchi Toya,SoftBank,R,6.0,27,91.6,0.2962963,0.03703704,0.52040816,0.68888889,0.37735849,0.7254902,0.90322581,0.45,0.1428571429,0.2745098039,0.2857142857,0.6632653061,0.3367346939,0.5,0.275862069,0.5918367347,0.5,0.4375,0.0625,0.4375,0.0,0.5,0.03703703704,0.1428571429,0.5625,0.1875,0.25,0.2352941176,0.4591836735,0.387755102,0.612244898,0.3367346939,0.6632653061,0.07142857143,0.0612244898,0.5102040816,,29.62962963,3.703703704,52.04081633,68.88888889,37.73584906,72.54901961,90.32258065,45.0,14.28571429,27.45098039,28.57142857,66.32653061,33.67346939,50.0,27.5862069,59.18367347,50.0,43.75,6.25,43.75,0.0,50.0,3.703703704,14.28571429,56.25,18.75,25.0,23.52941176,45.91836735,38.7755102,61.2244898,33.67346939,66.32653061,7.142857143,6.12244898,51.02040816
Mizukami Yoshinobu,Seibu,R,5.666666667,25,89.2,0.12,0.08,0.47826087,0.76086957,0.19565217,0.79545455,0.82857143,0.66666667,0.09782608696,0.2045454545,0.1956521739,0.6086956522,0.3913043478,0.44,0.15,0.5217391304,0.4736842105,0.3157894737,0.2105263158,0.2105263158,0.1052631579,0.5263157895,0.0,0.0,0.3684210526,0.5263157895,0.1052631579,0.2105263158,0.5,0.4891304348,0.5108695652,0.4456521739,0.5543478261,0.04347826087,0.1630434783,0.5434782609,,12.0,8.0,47.82608696,76.08695652,19.56521739,79.54545455,82.85714286,66.66666667,9.782608696,20.45454545,19.56521739,60.86956522,39.13043478,44.0,15.0,52.17391304,47.36842105,31.57894737,21.05263158,21.05263158,10.52631579,52.63157895,0.0,0.0,36.84210526,52.63157895,10.52631579,21.05263158,50.0,48.91304348,51.08695652,44.56521739,55.43478261,4.347826087,16.30434783,54.34782609
Saitoh Yuta,Hiroshima,R,5.666666667,26,90.1,0.23076923,0.07692308,0.47863248,0.66037736,0.328125,0.78571429,0.82857143,0.71428571,0.1025641026,0.2142857143,0.2478632479,0.6239316239,0.3760683761,0.4230769231,0.1538461538,0.5641025641,0.3529411765,0.5882352941,0.05882352941,0.4705882353,0.1176470588,0.6470588235,0.03846153846,0.1,0.4117647059,0.4117647059,0.1764705882,0.2941176471,0.452991453,0.5641025641,0.4358974359,0.4615384615,0.5384615385,0.08547008547,0.1538461538,0.3675213675,,23.07692308,7.692307692,47.86324786,66.03773585,32.8125,78.57142857,82.85714286,71.42857143,10.25641026,21.42857143,24.78632479,62.39316239,37.60683761,42.30769231,15.38461538,56.41025641,35.29411765,58.82352941,5.882352941,47.05882353,11.76470588,64.70588235,3.846153846,10.0,41.17647059,41.17647059,17.64705882,29.41176471,45.2991453,56.41025641,43.58974359,46.15384615,53.84615385,8.547008547,15.38461538,36.75213675
Mishima Kazuki,DeNA,R,5.666666667,37,90.0,0.10810811,0.10810811,0.35416667,0.54285714,0.17567568,0.92156863,0.94736842,0.84615385,0.02777777778,0.07843137255,0.2291666667,0.5763888889,0.4236111111,0.4,0.1290322581,0.4791666667,0.4545454545,0.4090909091,0.1363636364,0.3181818182,0.09090909091,0.5454545455,0.02702702703,0.1111111111,0.2272727273,0.4090909091,0.3636363636,0.06896551724,0.4861111111,0.3819444444,0.6180555556,0.4166666667,0.5833333333,0.02083333333,0.1180555556,0.5208333333,,10.81081081,10.81081081,35.41666667,54.28571429,17.56756757,92.15686275,94.73684211,84.61538462,2.777777778,7.843137255,22.91666667,57.63888889,42.36111111,40.0,12.90322581,47.91666667,45.45454545,40.90909091,13.63636364,31.81818182,9.090909091,54.54545455,2.702702703,11.11111111,22.72727273,40.90909091,36.36363636,6.896551724,48.61111111,38.19444444,61.80555556,41.66666667,58.33333333,2.083333333,11.80555556,52.08333333
Mori Yuito,DeNA,R,5.666666667,21,87.0,0.19047619,0.0,0.35714286,0.42857143,0.25714286,0.8,0.95238095,0.44444444,0.07142857143,0.2,0.4047619048,0.6904761905,0.3095238095,0.619047619,0.2,0.630952381,0.5882352941,0.4117647059,0.0,0.4117647059,0.0,0.4117647059,0.04761904762,0.1428571429,0.3529411765,0.5882352941,0.05882352941,0.05882352941,0.5833333333,0.5833333333,0.4166666667,0.3928571429,0.6071428571,0.05952380952,0.1071428571,0.380952381,,19.04761905,0.0,35.71428571,42.85714286,25.71428571,80.0,95.23809524,44.44444444,7.142857143,20.0,40.47619048,69.04761905,30.95238095,61.9047619,20.0,63.0952381,58.82352941,41.17647059,0.0,41.17647059,0.0,41.17647059,4.761904762,14.28571429,35.29411765,58.82352941,5.882352941,5.882352941,58.33333333,58.33333333,41.66666667,39.28571429,60.71428571,5.952380952,10.71428571,38.0952381
Hasebe Ginji,Hiroshima,L,5.333333333,30,89.0,0.23333333,0.13333333,0.44067797,0.65079365,0.2,0.78846154,0.85365854,0.54545455,0.09322033898,0.2115384615,0.2796610169,0.6355932203,0.3644067797,0.6666666667,0.2121212121,0.5508474576,0.4444444444,0.5,0.05555555556,0.3333333333,0.1666666667,0.5555555556,0.0,0.0,0.3888888889,0.4444444444,0.1666666667,0.1111111111,0.5338983051,0.3898305085,0.6101694915,0.5338983051,0.4661016949,0.05084745763,0.1186440678,0.1779661017,,23.33333333,13.33333333,44.06779661,65.07936508,20.0,78.84615385,85.36585366,54.54545455,9.322033898,21.15384615,27.96610169,63.55932203,36.44067797,66.66666667,21.21212121,55.08474576,44.44444444,50.0,5.555555556,33.33333333,16.66666667,55.55555556,0.0,0.0,38.88888889,44.44444444,16.66666667,11.11111111,53.38983051,38.98305085,61.01694915,53.38983051,46.61016949,5.084745763,11.86440678,17.79661017
Neo Akira,Chunichi,R,5.333333333,27,92.6,0.18518519,0.07407407,0.44117647,0.7037037,0.14583333,0.75555556,0.78947368,0.57142857,0.1078431373,0.2444444444,0.2549019608,0.6078431373,0.3921568627,0.6296296296,0.15625,0.5196078431,0.25,0.6,0.15,0.4,0.2,0.75,0.07407407407,0.1666666667,0.5,0.2,0.3,0.35,0.5294117647,0.431372549,0.568627451,0.4117647059,0.5882352941,0.01960784314,0.08823529412,0.5588235294,,18.51851852,7.407407407,44.11764706,70.37037037,14.58333333,75.55555556,78.94736842,57.14285714,10.78431373,24.44444444,25.49019608,60.78431373,39.21568627,62.96296296,15.625,51.96078431,25.0,60.0,15.0,40.0,20.0,75.0,7.407407407,16.66666667,50.0,20.0,30.0,35.0,52.94117647,43.1372549,56.8627451,41.17647059,58.82352941,1.960784314,8.823529412,55.88235294
Azuma Yusuke,Lotte,R,5.333333333,28,89.3,0.14285714,0.10714286,0.43298969,0.6744186,0.24074074,0.71428571,0.89655172,0.30769231,0.1237113402,0.2857142857,0.2680412371,0.587628866,0.412371134,0.5,0.1904761905,0.4845360825,0.5714285714,0.380952381,0.04761904762,0.3333333333,0.04761904762,0.4285714286,0.0,0.0,0.4285714286,0.4285714286,0.1428571429,0.1428571429,0.4432989691,0.3711340206,0.6288659794,0.3402061856,0.6597938144,0.03092783505,0.1340206186,0.5360824742,,14.28571429,10.71428571,43.29896907,67.44186047,24.07407407,71.42857143,89.65517241,30.76923077,12.37113402,28.57142857,26.80412371,58.7628866,41.2371134,50.0,19.04761905,48.45360825,57.14285714,38.0952381,4.761904762,33.33333333,4.761904762,42.85714286,0.0,0.0,42.85714286,42.85714286,14.28571429,14.28571429,44.32989691,37.11340206,62.88659794,34.02061856,65.97938144,3.092783505,13.40206186,53.60824742
Shinogi Kentaro,DeNA,R,5.333333333,27,91.0,0.11111111,0.14814815,0.424,0.6440678,0.22727273,0.88679245,0.89473684,0.86666667,0.048,0.1132075472,0.208,0.6,0.4,0.6666666667,0.0652173913,0.544,0.4736842105,0.4210526316,0.1052631579,0.3684210526,0.05263157895,0.5263157895,0.03703703704,0.125,0.3684210526,0.3157894737,0.3157894737,0.2105263158,0.472,0.608,0.392,0.592,0.408,0.048,0.128,0.344,,11.11111111,14.81481481,42.4,64.40677966,22.72727273,88.67924528,89.47368421,86.66666667,4.8,11.32075472,20.8,60.0,40.0,66.66666667,6.52173913,54.4,47.36842105,42.10526316,10.52631579,36.84210526,5.263157895,52.63157895,3.703703704,12.5,36.84210526,31.57894737,31.57894737,21.05263158,47.2,60.8,39.2,59.2,40.8,4.8,12.8,34.4
Sakamoto Koshiro,Lotte,L,5.333333333,28,92.2,0.10714286,0.14285714,0.47,0.69387755,0.25490196,0.85106383,0.94117647,0.61538462,0.07,0.1489361702,0.22,0.64,0.36,0.75,0.1111111111,0.56,0.2631578947,0.6315789474,0.1052631579,0.3157894737,0.3157894737,0.7368421053,0.0,0.0,0.3157894737,0.3684210526,0.3157894737,0.1052631579,0.49,0.41,0.59,0.49,0.51,0.05,0.15,0.3,,10.71428571,14.28571429,47.0,69.3877551,25.49019608,85.10638298,94.11764706,61.53846154,7.0,14.89361702,22.0,64.0,36.0,75.0,11.11111111,56.0,26.31578947,63.15789474,10.52631579,31.57894737,31.57894737,73.68421053,0.0,0.0,31.57894737,36.84210526,31.57894737,10.52631579,49.0,41.0,59.0,49.0,51.0,5.0,15.0,30.0
Takahashi Bo,Seibu,R,5.0,27,92.1,0.14814815,0.03703704,0.53061224,0.76086957,0.32692308,0.76923077,0.88571429,0.52941176,0.1224489796,0.2307692308,0.2142857143,0.6428571429,0.3571428571,0.4814814815,0.1666666667,0.5204081633,0.2272727273,0.5454545455,0.2272727273,0.4545454545,0.09090909091,0.7727272727,0.0,0.0,0.3636363636,0.4090909091,0.2272727273,0.2272727273,0.4693877551,0.6224489796,0.3775510204,0.5408163265,0.4591836735,0.04081632653,0.1326530612,0.4285714286,,14.81481481,3.703703704,53.06122449,76.08695652,32.69230769,76.92307692,88.57142857,52.94117647,12.24489796,23.07692308,21.42857143,64.28571429,35.71428571,48.14814815,16.66666667,52.04081633,22.72727273,54.54545455,22.72727273,45.45454545,9.090909091,77.27272727,0.0,0.0,36.36363636,40.90909091,22.72727273,22.72727273,46.93877551,62.24489796,37.75510204,54.08163265,45.91836735,4.081632653,13.26530612,42.85714286
Sakai Haruto,Rakuten,R,5.0,20,90.8,0.25,0.05,0.50561798,0.72,0.23076923,0.82222222,0.86111111,0.66666667,0.08988764045,0.1777777778,0.2471910112,0.6629213483,0.3370786517,0.65,0.1428571429,0.6179775281,0.4285714286,0.5714285714,0.0,0.2857142857,0.2857142857,0.5714285714,0.0,0.0,0.3571428571,0.5,0.1428571429,0.1428571429,0.5617977528,0.4382022472,0.5617977528,0.404494382,0.595505618,0.03370786517,0.1235955056,0.2808988764,,25.0,5.0,50.56179775,72.0,23.07692308,82.22222222,86.11111111,66.66666667,8.988764045,17.77777778,24.71910112,66.29213483,33.70786517,65.0,14.28571429,61.79775281,42.85714286,57.14285714,0.0,28.57142857,28.57142857,57.14285714,0.0,0.0,35.71428571,50.0,14.28571429,14.28571429,56.17977528,43.82022472,56.17977528,40.4494382,59.5505618,3.370786517,12.35955056,28.08988764
Masuda Takehisa,Hiroshima,R,5.0,23,91.9,0.2173913,0.13043478,0.43333333,0.51111111,0.35555556,0.79487179,0.91304348,0.625,0.08888888889,0.2051282051,0.3333333333,0.6888888889,0.3111111111,0.652173913,0.1612903226,0.6111111111,0.4285714286,0.5,0.07142857143,0.2142857143,0.2857142857,0.5714285714,0.04347826087,0.1428571429,0.2857142857,0.2857142857,0.4285714286,0.1428571429,0.5,0.5333333333,0.4666666667,0.5111111111,0.4888888889,0.06666666667,0.1111111111,0.5444444444,,21.73913043,13.04347826,43.33333333,51.11111111,35.55555556,79.48717949,91.30434783,62.5,8.888888889,20.51282051,33.33333333,68.88888889,31.11111111,65.2173913,16.12903226,61.11111111,42.85714286,50.0,7.142857143,21.42857143,28.57142857,57.14285714,4.347826087,14.28571429,28.57142857,28.57142857,42.85714286,14.28571429,50.0,53.33333333,46.66666667,51.11111111,48.88888889,6.666666667,11.11111111,54.44444444
Kozono Kenta,DeNA,R,5.0,21,89.1,0.19047619,0.19047619,0.42528736,0.6744186,0.18181818,0.83783784,0.86206897,0.75,0.06896551724,0.1621621622,0.2298850575,0.5862068966,0.4137931034,0.619047619,0.1428571429,0.5517241379,0.5384615385,0.3076923077,0.1538461538,0.2307692308,0.07692307692,0.4615384615,0.04761904762,0.25,0.4615384615,0.4615384615,0.07692307692,0.2307692308,0.4942528736,0.4137931034,0.5862068966,0.4597701149,0.5402298851,0.03448275862,0.1264367816,0.5172413793,,19.04761905,19.04761905,42.52873563,67.44186047,18.18181818,83.78378378,86.20689655,75.0,6.896551724,16.21621622,22.98850575,58.62068966,41.37931034,61.9047619,14.28571429,55.17241379,53.84615385,30.76923077,15.38461538,23.07692308,7.692307692,46.15384615,4.761904762,25.0,46.15384615,46.15384615,7.692307692,23.07692308,49.42528736,41.37931034,58.62068966,45.97701149,54.02298851,3.448275862,12.64367816,51.72413793
Kuroyanagi Kyosuke,Nipponham,R,5.0,24,92.1,0.20833333,0.08333333,0.47777778,0.6875,0.23809524,0.72093023,0.78787879,0.5,0.1333333333,0.2790697674,0.2888888889,0.6444444444,0.3555555556,0.5833333333,0.1923076923,0.5666666667,0.7058823529,0.2941176471,0.0,0.2352941176,0.05882352941,0.2941176471,0.04166666667,0.2,0.4117647059,0.2352941176,0.3529411765,0.1176470588,0.5333333333,0.3777777778,0.6222222222,0.4444444444,0.5555555556,0.07777777778,0.08888888889,0.3777777778,,20.83333333,8.333333333,47.77777778,68.75,23.80952381,72.09302326,78.78787879,50.0,13.33333333,27.90697674,28.88888889,64.44444444,35.55555556,58.33333333,19.23076923,56.66666667,70.58823529,29.41176471,0.0,23.52941176,5.882352941,29.41176471,4.166666667,20.0,41.17647059,23.52941176,35.29411765,11.76470588,53.33333333,37.77777778,62.22222222,44.44444444,55.55555556,7.777777778,8.888888889,37.77777778
Guerra Javy,Hanshin,R,4.666666667,29,96.5,0.13793103,0.17241379,0.48598131,0.73214286,0.21568627,0.86538462,0.87804878,0.81818182,0.06542056075,0.1346153846,0.2056074766,0.6355140187,0.3644859813,0.7586206897,0.1111111111,0.5420560748,0.55,0.3,0.15,0.25,0.05,0.45,0.0,0.0,0.25,0.55,0.2,0.15,0.523364486,0.5046728972,0.4953271028,0.5140186916,0.4859813084,0.04672897196,0.07476635514,0.4672897196,,13.79310345,17.24137931,48.59813084,73.21428571,21.56862745,86.53846154,87.80487805,81.81818182,6.542056075,13.46153846,20.56074766,63.55140187,36.44859813,75.86206897,11.11111111,54.20560748,55.0,30.0,15.0,25.0,5.0,45.0,0.0,0.0,25.0,55.0,20.0,15.0,52.3364486,50.46728972,49.53271028,51.40186916,48.59813084,4.672897196,7.476635514,46.72897196
Nishi Yuki,Hanshin,R,4.666666667,23,87.7,0.08695652,0.08695652,0.43589744,0.54285714,0.34883721,0.88235294,1.0,0.73333333,0.05128205128,0.1176470588,0.2435897436,0.641025641,0.358974359,0.5652173913,0.1111111111,0.5512820513,0.4736842105,0.3684210526,0.1578947368,0.2105263158,0.1578947368,0.5263157895,0.0,0.0,0.4736842105,0.2105263158,0.3157894737,0.2631578947,0.4487179487,0.6153846154,0.3846153846,0.2820512821,0.7179487179,0.01282051282,0.1025641026,0.5897435897,,8.695652174,8.695652174,43.58974359,54.28571429,34.88372093,88.23529412,100.0,73.33333333,5.128205128,11.76470588,24.35897436,64.1025641,35.8974359,56.52173913,11.11111111,55.12820513,47.36842105,36.84210526,15.78947368,21.05263158,15.78947368,52.63157895,0.0,0.0,47.36842105,21.05263158,31.57894737,26.31578947,44.87179487,61.53846154,38.46153846,28.20512821,71.79487179,1.282051282,10.25641026,58.97435897
Hasegawa Hiroki,Yakult,L,4.666666667,24,91.6,0.08333333,0.08333333,0.46575342,0.57142857,0.36842105,0.76470588,1.0,0.42857143,0.1095890411,0.2352941176,0.301369863,0.6849315068,0.3150684932,0.625,0.125,0.5753424658,0.4736842105,0.4736842105,0.05263157895,0.4736842105,0.0,0.5263157895,0.0,0.0,0.4210526316,0.3684210526,0.2105263158,0.1578947368,0.4794520548,0.5342465753,0.4657534247,0.4657534247,0.5342465753,0.04109589041,0.06849315068,0.5616438356,,8.333333333,8.333333333,46.57534247,57.14285714,36.84210526,76.47058824,100.0,42.85714286,10.95890411,23.52941176,30.1369863,68.49315068,31.50684932,62.5,12.5,57.53424658,47.36842105,47.36842105,5.263157895,47.36842105,0.0,52.63157895,0.0,0.0,42.10526316,36.84210526,21.05263158,15.78947368,47.94520548,53.42465753,46.57534247,46.57534247,53.42465753,4.109589041,6.849315068,56.16438356
Iguchi Kazutomo,ORIX,R,4.666666667,28,90.6,0.07142857,0.14285714,0.44247788,0.66666667,0.18867925,0.9,0.925,0.8,0.04424778761,0.1,0.1946902655,0.6283185841,0.3716814159,0.6428571429,0.05555555556,0.5398230088,0.4285714286,0.380952381,0.1904761905,0.2380952381,0.1428571429,0.5714285714,0.0,0.0,0.380952381,0.1904761905,0.4285714286,0.2380952381,0.5309734513,0.6194690265,0.3805309735,0.4955752212,0.5044247788,0.07079646018,0.1238938053,0.185840708,,7.142857143,14.28571429,44.24778761,66.66666667,18.86792453,90.0,92.5,80.0,4.424778761,10.0,19.46902655,62.83185841,37.16814159,64.28571429,5.555555556,53.98230088,42.85714286,38.0952381,19.04761905,23.80952381,14.28571429,57.14285714,0.0,0.0,38.0952381,19.04761905,42.85714286,23.80952381,53.09734513,61.94690265,38.05309735,49.55752212,50.44247788,7.079646018,12.38938053,18.5840708
Walters Nash,Chunichi,R,4.333333333,22,95.8,0.22727273,0.22727273,0.39393939,0.675,0.20338983,0.69230769,0.92592593,0.16666667,0.1212121212,0.3076923077,0.2525252525,0.5252525253,0.4747474747,0.2727272727,0.2941176471,0.4848484848,0.5833333333,0.3333333333,0.08333333333,0.08333333333,0.25,0.4166666667,0.0,0.0,0.75,0.1666666667,0.08333333333,0.25,0.404040404,0.4747474747,0.5252525253,0.4141414141,0.5858585859,0.07070707071,0.2727272727,0.4242424242,,22.72727273,22.72727273,39.39393939,67.5,20.33898305,69.23076923,92.59259259,16.66666667,12.12121212,30.76923077,25.25252525,52.52525253,47.47474747,27.27272727,29.41176471,48.48484848,58.33333333,33.33333333,8.333333333,8.333333333,25.0,41.66666667,0.0,0.0,75.0,16.66666667,8.333333333,25.0,40.4040404,47.47474747,52.52525253,41.41414141,58.58585859,7.070707071,27.27272727,42.42424242
Ohno Kazuo,SoftBank,L,4.333333333,22,91.0,0.04545455,0.18181818,0.42056075,0.66666667,0.19642857,0.84444444,0.82352941,0.90909091,0.06542056075,0.1555555556,0.2242990654,0.5794392523,0.4205607477,0.5909090909,0.02941176471,0.5327102804,0.5,0.375,0.125,0.25,0.125,0.5,0.0,0.0,0.1875,0.375,0.4375,0.0,0.476635514,0.4205607477,0.5794392523,0.3738317757,0.6261682243,0.07476635514,0.1495327103,0.4299065421,,4.545454545,18.18181818,42.05607477,66.66666667,19.64285714,84.44444444,82.35294118,90.90909091,6.542056075,15.55555556,22.42990654,57.94392523,42.05607477,59.09090909,2.941176471,53.27102804,50.0,37.5,12.5,25.0,12.5,50.0,0.0,0.0,18.75,37.5,43.75,0.0,47.6635514,42.05607477,57.94392523,37.38317757,62.61682243,7.476635514,14.95327103,42.99065421
