,Player,Link,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP,ParkF,OPS,ISO,K%,BB%,BB/K,TTO%,BABIP,OPS+,wSB,Pos,PullAIR%,Chase%,Z-Con%,Swing%,SwStr%
6917,Kajiwara Kouki,https://npb.jp/bis/players/51555155.html,2024,DeNA BayStars,91,351,339,49,99,16,3,4,133,30,16,2,1,0,7,4,98,2,0.292,0.392,0.314,1.02,0.706,0.10000000000000003,0.2792022792022792,0.019943019943019943,0.07142857142857142,0.31054131054131057,0.4008438818565401,115.18683937322784,1.9653601242477188,9,0.1157024793,0.5067340067,0.8346774194,0.6559670782,0.2032921811
6918,Kyoda Yota,https://npb.jp/bis/players/81585134.html,2024,DeNA BayStars,101,236,216,18,53,7,1,1,65,27,3,1,4,3,13,0,43,4,0.245,0.301,0.284,1.02,0.585,0.055999999999999994,0.18220338983050846,0.05508474576271186,0.3023255813953488,0.24152542372881355,0.29714285714285715,79.53998581603462,0.1179945641622985,6,0.08333333333,0.3010204082,0.8936170213,0.5126146789,0.1009174312
6919,Kyoyama Masaya,https://npb.jp/bis/players/11715134.html,2024,DeNA BayStars,23,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.02,0.0,0.0,0.5,0.0,0.0,0.5,,-98.0392156862745,0.0,1,0.0,1.0,0.0,0.5,0.5
6920,Kuwahara Masayuki,https://npb.jp/bis/players/51755135.html,2024,DeNA BayStars,106,321,285,35,77,12,0,5,104,24,8,0,9,4,19,4,42,6,0.27,0.365,0.321,1.02,0.6859999999999999,0.09499999999999997,0.1308411214953271,0.059190031152647975,0.4523809523809524,0.205607476635514,0.2975206611570248,109.74548758616217,1.2697113829029962,8,0.157480315,0.2820512821,0.9291784703,0.4571932921,0.08384819064
6921,Kay Anthony,https://npb.jp/bis/players/13715159.html,2024,DeNA BayStars,24,46,38,1,0,0,0,0,0,1,0,0,5,0,3,0,22,0,0.0,0.0,0.073,1.02,0.073,0.0,0.4782608695652174,0.06521739130434782,0.13636363636363635,0.5434782608695652,0.0,-74.46419948741442,-0.0032634439914579726,1,0.0,0.1384615385,0.8695652174,0.2849740933,0.0414507772
6922,Kozono Kenta,https://npb.jp/bis/players/31935155.html,2024,DeNA BayStars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6923,Sasaki Chihaya,https://npb.jp/bis/players/71975134.html,2024,DeNA BayStars,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6924,Sano Keita,https://npb.jp/bis/players/91995134.html,2024,DeNA BayStars,139,566,524,51,143,34,0,8,201,62,0,0,0,3,35,4,53,17,0.273,0.384,0.322,1.02,0.706,0.11099999999999999,0.09363957597173145,0.061837455830388695,0.660377358490566,0.1696113074204947,0.28969957081545067,115.48833767265516,-0.1522940529347054,7,0.1582278481,0.2720812183,0.9235127479,0.4746588694,0.05701754386
6925,Sakamoto Yuya,https://npb.jp/bis/players/11015151.html,2024,DeNA BayStars,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6926,Shibata Tatsuhiro,https://npb.jp/bis/players/41945132.html,2024,DeNA BayStars,82,34,23,4,6,0,0,0,6,2,1,0,7,0,3,1,7,0,0.261,0.261,0.37,1.02,0.631,0.0,0.20588235294117646,0.08823529411764706,0.42857142857142855,0.29411764705882354,0.375,95.90296697272694,0.15912185336180676,5,0.09090909091,0.1538461538,0.8205128205,0.3884297521,0.09090909091
6927,Jackson Andre,https://npb.jp/bis/players/43745159.html,2024,DeNA BayStars,25,51,41,1,4,0,0,0,4,1,0,0,8,0,2,0,28,1,0.098,0.098,0.14,1.02,0.23800000000000002,0.0,0.5490196078431373,0.0392156862745098,0.07142857142857142,0.5882352941176471,0.3076923076923077,-24.871558137427748,-0.006526887982915945,1,0.0,0.2209302326,0.6557377049,0.3703703704,0.1481481481
6928,Sekine Taiki,https://npb.jp/bis/players/31935139.html,2024,DeNA BayStars,79,142,128,14,29,2,0,0,31,4,2,3,1,0,11,2,19,2,0.227,0.242,0.298,1.02,0.54,0.014999999999999986,0.13380281690140844,0.07746478873239436,0.5789473684210527,0.2112676056338028,0.26605504587155965,67.23099154213715,-0.6935125865527729,7,0.09090909091,0.2608695652,0.9545454545,0.4392014519,0.05989110708
6929,Taira Kentaro,https://npb.jp/bis/players/01905139.html,2024,DeNA BayStars,4,10,10,2,2,0,0,0,2,1,0,0,0,0,0,0,7,0,0.2,0.2,0.2,1.02,0.4,0.0,0.7,0.0,0.0,0.7,0.6666666666666666,23.601497780700317,-0.0021756293276386485,1,0.0,0.1333333333,1.0,0.2045454545,0.04545454545
6930,Chino Naoto,https://npb.jp/bis/players/91095138.html,2024,DeNA BayStars,24,22,18,3,2,1,0,0,3,2,1,0,0,0,4,0,4,1,0.111,0.167,0.273,1.02,0.44000000000000006,0.05600000000000001,0.18181818181818182,0.18181818181818182,1.0,0.36363636363636365,0.14285714285714285,37.762995361103854,0.16456092668090339,UTL,0.0,0.06666666667,0.8157894737,0.4315789474,0.1052631579
6931,Tsutsugoh Yoshitomo,https://npb.jp/bis/players/41945131.html,2024,DeNA BayStars,57,168,149,12,28,6,3,7,61,23,0,0,0,1,16,2,51,5,0.188,0.409,0.274,1.02,0.683,0.22099999999999997,0.30357142857142855,0.09523809523809523,0.3137254901960784,0.44047619047619047,0.22826086956521738,107.1184106571669,-0.032634439914579726,9,0.1818181818,0.2410958904,0.7652173913,0.4350205198,0.1272229822
6932,Diaz Yofrec,https://npb.jp/bis/players/43545151.html,2024,DeNA BayStars,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6933,Tobashira Yasutaka,https://npb.jp/bis/players/41245132.html,2024,DeNA BayStars,46,97,90,4,22,4,0,0,26,4,0,0,1,0,5,1,15,5,0.244,0.289,0.292,1.02,0.581,0.044999999999999984,0.15463917525773196,0.05154639175257732,0.3333333333333333,0.20618556701030927,0.29333333333333333,78.70045155564904,-0.02610755193166378,2,0.2631578947,0.3485714286,0.8879310345,0.4985915493,0.1070422535
6934,Tokuyama Souma,https://npb.jp/bis/players/81285155.html,2024,DeNA BayStars,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6935,Nakagawa Koh,https://npb.jp/bis/players/21225136.html,2024,DeNA BayStars,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6936,Hamachi Masumi,https://npb.jp/bis/players/71675134.html,2024,Hanshin Tigers,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.96,0.0,0.0,,,,,,-104.16666666666667,0.0,,,,,,
6937,Nakagawa Hayate,https://npb.jp/bis/players/21425153.html,2024,DeNA BayStars,29,14,12,1,3,0,0,1,6,3,0,0,2,0,0,0,3,0,0.25,0.5,0.25,1.02,0.75,0.25,0.21428571428571427,0.0,0.0,0.2857142857142857,0.25,125.32621113575127,-0.0021756293276386485,1,0.09090909091,0.7272727273,1.0,0.6774193548,0.1290322581
6938,Hayashi Takuma,https://npb.jp/bis/players/91695157.html,2024,DeNA BayStars,63,114,102,11,17,5,1,0,24,7,6,3,2,1,8,1,24,2,0.167,0.235,0.232,1.02,0.46699999999999997,0.06799999999999998,0.21052631578947367,0.07017543859649122,0.3333333333333333,0.2807017543859649,0.21518987341772153,43.91978635527597,0.00824370672361354,6,0.07407407407,0.3615023474,0.8993710692,0.5400457666,0.1052631579
6939,Viciedo Dayan,https://npb.jp/bis/players/13715132.html,2024,Chunichi Dragons,15,46,43,2,9,1,0,1,13,2,0,0,0,0,2,1,3,3,0.209,0.302,0.261,0.9299999999999999,0.563,0.093,0.06521739130434782,0.043478260869565216,0.6666666666666666,0.13043478260869565,0.20512820512820512,79.40370871906907,-0.010878146638193243,3,0.075,0.3194444444,0.9183673469,0.5070422535,0.09154929577
6940,Ford Mike,https://npb.jp/bis/players/03205159.html,2024,DeNA BayStars,6,22,20,1,4,0,0,1,7,2,0,0,0,0,2,0,2,0,0.2,0.35,0.273,1.02,0.623,0.14999999999999997,0.09090909090909091,0.09090909090909091,1.0,0.22727272727272727,0.17647058823529413,89.96523497254475,-0.0054390733190966215,3,0.3888888889,0.2105263158,0.84375,0.5063291139,0.1139240506
6941,Horioka Hayato,https://npb.jp/bis/players/71875134.html,2024,DeNA BayStars,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6942,Maki Shugo,https://npb.jp/bis/players/13115153.html,2024,DeNA BayStars,133,561,517,76,152,33,0,23,254,74,11,0,0,2,37,5,59,13,0.294,0.491,0.346,1.02,0.837,0.197,0.1051693404634581,0.0659536541889483,0.6271186440677966,0.21212121212121213,0.2951945080091533,153.7616489048101,1.7198815763929334,4,0.2043478261,0.313111546,0.9168900804,0.5132402504,0.07944150217
6943,Matsumoto Ryunosuke,https://npb.jp/bis/players/93195153.html,2024,DeNA BayStars,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,,0.0,0.0,-98.0392156862745,0.0,1,0.0,0.5,0.8,0.75,0.25
6944,Matsuo Shion,https://npb.jp/bis/players/21825157.html,2024,DeNA BayStars,27,40,38,3,8,3,0,0,11,1,0,0,0,0,1,1,8,1,0.211,0.289,0.25,1.02,0.5389999999999999,0.07799999999999999,0.2,0.025,0.125,0.225,0.26666666666666666,65.13674360561993,-0.00761470264673527,2,0.2,0.3333333333,0.8653846154,0.5413533835,0.1203007519
6945,Matsumoto Ryoto,https://npb.jp/bis/players/23125159.html,2024,DeNA BayStars,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6946,Mishima Kazuki,https://npb.jp/bis/players/41245137.html,2024,DeNA BayStars,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6947,Miyazaki Toshiro,https://npb.jp/bis/players/51455137.html,2024,DeNA BayStars,125,469,410,49,116,24,0,14,182,56,1,1,0,1,52,6,29,9,0.283,0.444,0.371,1.02,0.815,0.16100000000000003,0.06183368869936034,0.11087420042643924,1.793103448275862,0.2025586353944563,0.27717391304347827,148.42815201154946,-0.3079427942794281,5,0.1308900524,0.1959378734,0.9525483304,0.4188571429,0.04228571429
6948,Mimori Masaki,https://npb.jp/bis/players/33135134.html,2024,SoftBank Hawks,25,71,66,6,19,2,0,1,24,13,2,1,1,0,4,0,10,1,0.288,0.364,0.329,1.025,0.6930000000000001,0.07600000000000001,0.14084507042253522,0.056338028169014086,0.4,0.2112676056338028,0.32727272727272727,111.49723777811448,-0.011756293276386477,4,0.1754385965,0.3305785124,0.90625,0.5230769231,0.09230769231
6949,Miyagi Daita,https://npb.jp/bis/players/51855138.html,2024,DeNA BayStars,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6950,Mori Yuito,https://npb.jp/bis/players/01405139.html,2024,DeNA BayStars,14,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0.25,0.25,0.25,1.02,0.5,0.0,0.6,0.0,0.0,0.6,1.0,54.011676147444,-0.0010878146638193243,1,0.0,0.125,0.2857142857,0.4,0.25
6951,Morihara Kohei,https://npb.jp/bis/players/93195134.html,2024,DeNA BayStars,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6952,Mori Keito,https://npb.jp/bis/players/33135151.html,2024,DeNA BayStars,71,200,187,16,47,12,1,0,61,5,8,6,0,1,12,0,43,4,0.251,0.326,0.295,1.02,0.621,0.07500000000000001,0.215,0.06,0.27906976744186046,0.275,0.32413793103448274,90.22383901606347,-0.6700394745356888,6,0.05517241379,0.2729805014,0.850174216,0.4935897436,0.1128205128
6953,Yamasaki Yasuaki,https://npb.jp/bis/players/41845130.html,2024,DeNA BayStars,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6954,Yamamoto Yuudai,https://npb.jp/bis/players/23125136.html,2024,DeNA BayStars,108,403,358,29,104,14,2,5,137,37,1,1,9,6,27,3,41,12,0.291,0.383,0.34,1.02,0.7230000000000001,0.09200000000000003,0.10173697270471464,0.06699751861042183,0.6585365853658537,0.18114143920595532,0.3113207547169811,121.01609722557154,-0.28292305701158366,2,0.1536144578,0.2461103253,0.9467213115,0.4312703583,0.05211726384
6955,Yoshino Teruki,https://npb.jp/bis/players/33535157.html,2024,DeNA BayStars,7,13,9,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0.0,0.0,0.182,1.02,0.182,0.0,0.38461538461538464,0.15384615384615385,0.4,0.5384615384615384,0.0,-39.2631479028151,-0.0021756293276386485,1,0.0,0.1,0.8333333333,0.2978723404,0.04255319149
6956,Watarai Ryuki,https://npb.jp/bis/players/33535159.html,2024,DeNA BayStars,75,272,251,21,64,7,1,3,82,24,2,2,1,1,12,7,43,6,0.255,0.327,0.306,1.02,0.633,0.07200000000000001,0.15808823529411764,0.04411764705882353,0.27906976744186046,0.21323529411764705,0.2961165048543689,94.06149685721476,-0.3983226557949914,9,0.1285714286,0.3600713012,0.8966408269,0.5268336315,0.09570661896
6957,Akihiro Yuto,https://npb.jp/bis/players/71175153.html,2024,Yomiuri Giants,26,48,46,5,12,1,0,0,13,1,1,0,0,0,2,0,12,1,0.261,0.283,0.292,0.985,0.575,0.021999999999999964,0.25,0.041666666666666664,0.16666666666666666,0.2916666666666667,0.35294117647058826,79.72454900532817,0.15585840937034878,7,0.02941176471,0.3611111111,0.8133333333,0.5158371041,0.1221719457
6958,Akahoshi Yuji,https://npb.jp/bis/players/51155155.html,2024,Yomiuri Giants,21,16,12,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0.0,0.0,0.0,0.985,0.0,0.0,0.1875,0.0,0.0,0.1875,0.0,-101.5228426395939,0.0,1,0.0,0.2857142857,0.9166666667,0.3265306122,0.04081632653
6959,Asano Shogo,https://npb.jp/bis/players/91195157.html,2024,Yomiuri Giants,40,158,146,18,35,11,2,3,59,18,1,0,2,1,7,2,27,2,0.24,0.404,0.282,0.985,0.6859999999999999,0.16400000000000003,0.17088607594936708,0.04430379746835443,0.25925925925925924,0.23417721518987342,0.27350427350427353,112.12304268424667,0.13954118941305893,9,0.1475409836,0.2925170068,0.9010416667,0.466442953,0.09395973154
6960,Imamura Nobutaka,https://npb.jp/bis/players/31335135.html,2024,Yomiuri Giants,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6961,Izumi Keisuke,https://npb.jp/bis/players/01105138.html,2024,Yomiuri Giants,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6962,Inoue Haruto,https://npb.jp/bis/players/51355151.html,2024,Yomiuri Giants,25,34,28,1,4,0,0,0,4,2,0,0,5,0,1,0,9,0,0.143,0.143,0.172,0.985,0.31499999999999995,0.0,0.2647058823529412,0.029411764705882353,0.1111111111111111,0.29411764705882354,0.21052631578947367,-1.7611187071941135,-0.0054390733190966215,1,0.04166666667,0.3636363636,0.875,0.416,0.088
6963,Ishikawa Tatsuya,https://npb.jp/bis/players/61165153.html,2024,DeNA BayStars,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.02,0.0,0.0,,,,,,-98.0392156862745,0.0,,,,,,
6964,Izuguchi Yuta,https://npb.jp/bis/players/61165159.html,2024,Yomiuri Giants,66,185,164,10,33,6,1,1,44,9,1,0,3,0,18,0,24,2,0.201,0.268,0.28,0.985,0.548,0.067,0.12972972972972974,0.0972972972972973,0.75,0.23243243243243245,0.2302158273381295,71.28058801808379,0.12322396945576908,6,0.1180555556,0.1629834254,0.9153846154,0.4079283887,0.05626598465
6965,Okamoto Kazuma,https://npb.jp/bis/players/11515130.html,2024,Yomiuri Giants,143,611,535,70,150,37,0,27,268,83,1,1,0,5,66,5,97,5,0.28,0.501,0.362,0.985,0.863,0.22099999999999997,0.15875613747954173,0.10801963993453355,0.6804123711340206,0.3109656301145663,0.2956730769230769,167.52993328456623,-0.3307869022196339,3,0.286036036,0.2419354839,0.8673602081,0.4415530772,0.09500206526
6966,Okoye Louis,https://npb.jp/bis/players/01505132.html,2024,Yomiuri Giants,68,157,138,16,36,9,0,3,54,13,4,0,8,1,9,1,35,3,0.261,0.391,0.309,0.985,0.7,0.13,0.2229299363057325,0.05732484076433121,0.2571428571428571,0.29936305732484075,0.32673267326732675,117.3122753079124,0.643014301430143,8,0.1339285714,0.2935153584,0.8578680203,0.4732441472,0.1170568562
6967,Ohe Ryusei,https://npb.jp/bis/players/71375134.html,2024,Yomiuri Giants,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6968,Ohshiro Takumi,https://npb.jp/bis/players/21325136.html,2024,Yomiuri Giants,96,321,283,19,72,17,0,3,98,27,0,0,0,4,31,3,62,3,0.254,0.346,0.33,0.985,0.6759999999999999,0.09199999999999997,0.19314641744548286,0.09657320872274143,0.5,0.29906542056074764,0.3108108108108108,111.04236914614754,-0.09355206108846188,2,0.1111111111,0.2167938931,0.9129353234,0.3953488372,0.05959302326
6969,Okada Yuki,https://npb.jp/bis/players/81385155.html,2024,Yomiuri Giants,4,9,7,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0.143,0.143,0.333,0.985,0.476,0.0,0.2222222222222222,0.2222222222222222,1.0,0.4444444444444444,0.2,52.080605236576204,-0.0032634439914579726,7,0.0,0.3,0.7857142857,0.5,0.1
6970,Kai Takuya,https://npb.jp/bis/players/91595133.html,2024,SoftBank Hawks,119,392,344,34,88,25,0,5,128,43,1,1,14,2,31,1,89,6,0.256,0.372,0.317,1.025,0.6890000000000001,0.11599999999999999,0.22704081632653061,0.07908163265306123,0.34831460674157305,0.31887755102040816,0.32936507936507936,109.9117298667652,-0.2579033197437392,2,0.1814814815,0.268134715,0.7862190813,0.4901712112,0.142675967
6971,Kadowaki Makoto,https://npb.jp/bis/players/11515157.html,2024,Yomiuri Giants,129,405,350,29,85,9,1,0,96,21,9,3,16,0,37,2,63,3,0.243,0.274,0.319,0.985,0.593,0.031000000000000028,0.15555555555555556,0.09135802469135802,0.5873015873015873,0.24691358024691357,0.2961672473867596,86.09535849296257,0.41598912832459706,6,0.09602649007,0.2647058824,0.9111111111,0.4542395693,0.06325706595
6972,Kishida Yukinori,https://npb.jp/bis/players/91595136.html,2024,Yomiuri Giants,88,298,269,22,65,10,1,4,89,26,2,2,9,2,14,4,43,11,0.242,0.331,0.287,0.985,0.618,0.08900000000000002,0.14429530201342283,0.04697986577181208,0.32558139534883723,0.20469798657718122,0.27232142857142855,92.23136814488525,-0.3939713971397141,2,0.08438818565,0.2615062762,0.9179487179,0.4711802379,0.07136322049
6973,Kita Ryusuke,https://npb.jp/bis/players/31935153.html,2024,Yomiuri Giants,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,,0.0,0.0,-101.5228426395939,0.0,,0.0,,1.0,0.5,0.0
6974,Kyomoto Makoto,https://npb.jp/bis/players/91795155.html,2024,Yomiuri Giants,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6975,Griffin Foster,https://npb.jp/bis/players/03705157.html,2024,Yomiuri Giants,20,35,30,0,3,2,0,0,5,2,0,0,5,0,0,0,11,0,0.1,0.167,0.1,0.985,0.267,0.067,0.3142857142857143,0.0,0.0,0.3142857142857143,0.15789473684210525,-18.749944007552457,-0.0010878146638193243,1,0.04166666667,0.2978723404,0.6666666667,0.4380165289,0.1818181818
6976,Keller Kyle,https://npb.jp/bis/players/73975155.html,2024,Yomiuri Giants,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6977,Kobayashi Seiji,https://npb.jp/bis/players/91795139.html,2024,Yomiuri Giants,42,123,105,4,16,3,0,1,22,8,1,0,7,0,9,2,18,1,0.152,0.21,0.233,0.985,0.443,0.057999999999999996,0.14634146341463414,0.07317073170731707,0.5,0.22764227642276422,0.1744186046511628,38.429953146703994,0.14498026273215556,2,0.1276595745,0.2398190045,0.935483871,0.4168336673,0.06613226453
6978,Kohri Takuya,https://npb.jp/bis/players/91795134.html,2024,Yomiuri Giants,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.985,0.0,0.0,0.25,0.0,0.0,0.25,0.0,-101.5228426395939,0.0,3,0.0,0.5,0.7142857143,0.6111111111,0.1111111111
6979,Sakamoto Hayato,https://npb.jp/bis/players/51955114.html,2024,Yomiuri Giants,109,426,395,34,94,14,0,7,129,34,1,0,0,3,27,1,72,14,0.238,0.327,0.286,0.985,0.613,0.08900000000000002,0.16901408450704225,0.06338028169014084,0.375,0.24882629107981222,0.2727272727272727,90.71537063530306,0.06013071895424826,5,0.1595092025,0.2851405622,0.8896797153,0.4996776273,0.08961960026
6980,Sasaki Shunsuke,https://npb.jp/bis/players/51955159.html,2024,Yomiuri Giants,59,156,143,13,33,5,1,0,40,6,2,1,3,1,9,0,44,3,0.231,0.28,0.275,0.985,0.555,0.049000000000000016,0.28205128205128205,0.057692307692307696,0.20454545454545456,0.33974358974358976,0.33,73.15321538192252,-0.029161327897495662,9,0.04901960784,0.3558718861,0.85,0.4934210526,0.1266447368
6981,Shigenobu Shinnosuke,https://npb.jp/bis/players/21925132.html,2024,Yomiuri Giants,33,18,15,6,1,0,0,0,1,0,6,1,0,0,3,0,6,0,0.067,0.067,0.222,0.985,0.28900000000000003,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5,0.1111111111111111,-7.490046841925491,0.6856487413447226,7,0.1111111111,0.3111111111,0.7727272727,0.4337349398,0.1325301205
6982,Tanaka Masahiro,https://npb.jp/bis/players/11215114.html,2024,Rakuten Eagles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.97,0.0,0.0,,,,,,-103.09278350515464,0.0,,,,,,
6983,Takanashi Yuhei,https://npb.jp/bis/players/91095134.html,2024,Yomiuri Giants,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6984,Takahashi Rei,https://npb.jp/bis/players/01005136.html,2024,Yomiuri Giants,11,13,13,1,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0.154,0.154,0.154,0.985,0.308,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464,0.25,-4.531353952322819,-0.0021756293276386485,1,0.0,0.3684210526,0.8888888889,0.3404255319,0.08510638298
6985,Tanaka Eito,https://npb.jp/bis/players/61065136.html,2024,Nipponham Fighters,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.03,0.0,0.0,,,,,,-97.08737864077669,0.0,,,,,,
6986,Ota Taisei,https://npb.jp/bis/players/81085155.html,2024,Yomiuri Giants,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6987,Tanaka Chiharu,https://npb.jp/bis/players/91095157.html,2024,Yomiuri Giants,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6988,Chono Hisayoshi,https://npb.jp/bis/players/91995131.html,2024,Yomiuri Giants,54,98,89,5,23,3,1,0,28,14,1,1,0,0,9,0,25,2,0.258,0.315,0.327,0.985,0.642,0.056999999999999995,0.25510204081632654,0.09183673469387756,0.36,0.3469387755102041,0.359375,100.88188651354965,-0.19045881058694109,7,0.0625,0.2731481481,0.8095238095,0.4394299287,0.1401425178
6989,Togo Shosei,https://npb.jp/bis/players/41045138.html,2024,Yomiuri Giants,26,56,39,1,2,0,0,0,2,2,0,0,16,0,1,0,21,1,0.051,0.051,0.075,0.985,0.126,0.0,0.375,0.017857142857142856,0.047619047619047616,0.39285714285714285,0.1111111111111111,-61.376189202981905,-0.0032634439914579726,1,0.02941176471,0.3043478261,0.9230769231,0.3370786517,0.07865168539
6990,Nakagawa Kota,https://npb.jp/bis/players/81285132.html,2024,Yomiuri Giants,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6991,Nakayama Raito,https://npb.jp/bis/players/51655153.html,2024,Yomiuri Giants,32,48,44,2,14,3,0,0,17,2,0,0,0,0,4,0,12,1,0.318,0.386,0.375,0.985,0.761,0.068,0.25,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.4375,137.90706683844118,-0.016317219957289863,5,0.03125,0.2452830189,0.8955223881,0.4492753623,0.1062801932
6992,Nishidate Yuhi,https://npb.jp/bis/players/31635159.html,2024,Yomiuri Giants,28,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.0,,0.0,0.0,-101.5228426395939,0.0,1,0.0,0.0,1.0,0.5,0.0
6993,Baba Kosuke,https://npb.jp/bis/players/41445136.html,2024,Yomiuri Giants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
6994,Hagio Masaya,https://npb.jp/bis/players/81485157.html,2024,Yomiuri Giants,56,163,149,13,32,8,2,2,50,12,0,2,1,1,11,1,41,4,0.215,0.336,0.272,0.985,0.6080000000000001,0.12100000000000002,0.25153374233128833,0.06748466257668712,0.2682926829268293,0.3312883435582822,0.2803738317757009,88.69202954064394,-0.6948100692422184,9,0.1727272727,0.2871621622,0.8523206751,0.5086887836,0.1263823065
6995,Baldonado Alberto,https://npb.jp/bis/players/23225157.html,2024,Yomiuri Giants,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.985,0.0,0.0,,,,,,-101.5228426395939,0.0,,,,,,
