      Player  Age  Pos    Inn   TZR  TZR/143  RngR  ARM  DPR  ErrR  Pos Adj  Framing  Blocking                Team League
1323     NaN   23  7.0   59.0  -2.2    -48.0  -2.4  0.2  NaN   0.0     -0.6      NaN       NaN         Seibu Lions     EL
1324     NaN   23  9.0   10.0  -0.5    -64.4  -0.3 -0.2  NaN   0.0      0.0      NaN       NaN         Seibu Lions     EL
1325     NaN   23  NaN  184.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.2      NaN       NaN         Seibu Lions     EL
1326     NaN   27  8.0    5.0   0.7    180.2   0.6  0.1  NaN   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1327     NaN   27  9.0    5.0  -1.0   -257.4  -0.8 -0.3  NaN   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1328     NaN   28  2.0   18.0   0.2     14.3   NaN  0.2  NaN   0.0      0.3      0.8       0.1      ORIX Buffaloes     WL
1329     NaN   25  2.0    3.0   0.0      0.0   NaN  0.0  NaN   0.0      0.0      0.1       0.0       DeNA BayStars     EL
1330     NaN   34  2.0   37.0   0.0      0.0   NaN -0.1  NaN   0.1      0.5      1.8       0.2       DeNA BayStars     EL
1331     NaN   34  3.0   26.0  -0.8    -39.6   0.5  NaN -0.1  -1.3     -0.3      NaN       NaN       DeNA BayStars     EL
1332     NaN   34  NaN   39.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN       DeNA BayStars     EL
1333     NaN   21  3.0  157.1  -0.8     -6.5   0.2  NaN -0.2  -0.8     -1.8      NaN       NaN      SoftBank Hawks     WL
1334     NaN   21  5.0  512.0   9.2     23.1   4.8  NaN  0.8   3.6     -2.0      NaN       NaN      SoftBank Hawks     WL
1335     NaN   21  NaN   24.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      SoftBank Hawks     WL
1336     NaN   22  3.0  247.0  -1.1     -5.7  -0.1  NaN -0.2  -0.8     -2.8      NaN       NaN     HAYATE Ventures     WL
1337     NaN   22  5.0   14.0  -1.7   -156.3  -1.7  NaN  0.0   0.1     -0.1      NaN       NaN     HAYATE Ventures     WL
1338     NaN   22  7.0  321.1  -5.1    -20.4  -3.8 -1.6  NaN   0.2     -3.1      NaN       NaN     HAYATE Ventures     WL
1339     NaN   22  9.0   29.0   0.1      4.4   0.0  0.1  NaN   0.0     -0.1      NaN       NaN     HAYATE Ventures     WL
1340     NaN   22  NaN  121.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.5      NaN       NaN     HAYATE Ventures     WL
1341     NaN   23  4.0   26.0  -0.4    -19.8  -0.7  NaN  0.2   0.1      0.1      NaN       NaN      ORIX Buffaloes     WL
1342     NaN   23  6.0   52.0  -0.6    -14.8   0.2  NaN -0.2  -0.7      0.4      NaN       NaN      ORIX Buffaloes     WL
1343     NaN   19  2.0  188.0  -0.5     -3.4   NaN -0.7  NaN   0.2      2.6      2.6       0.5      Hiroshima Carp     WL
1344     NaN   19  NaN   20.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hiroshima Carp     WL
1345     NaN   23  2.0  269.0   1.7      8.1   NaN  1.8  NaN  -0.2      3.8     -3.2       0.1         Seibu Lions     EL
1346     NaN   23  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN         Seibu Lions     EL
1347     NaN   21  7.0   17.0  -1.3    -98.4  -0.6 -0.7  NaN   0.0     -0.2      NaN       NaN         Seibu Lions     EL
1348     NaN   21  NaN   74.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN         Seibu Lions     EL
1349     NaN   23  2.0  228.0   1.9     10.7   NaN  1.9  NaN   0.0      3.2      5.0       0.4       DeNA BayStars     EL
1350     NaN   23  3.0   66.0   0.0      0.0   0.5  NaN -0.1  -0.4     -0.7      NaN       NaN       DeNA BayStars     EL
1351     NaN   23  NaN  112.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.3      NaN       NaN       DeNA BayStars     EL
1352     NaN   19  4.0    6.0  -0.2    -42.9   0.3  NaN  0.1  -0.7      0.0      NaN       NaN       Lotte Marines     EL
1353     NaN   19  5.0  150.2  -5.4    -46.1  -2.9  NaN  0.1  -2.7     -0.6      NaN       NaN       Lotte Marines     EL
1354     NaN   19  6.0  121.1   0.3      3.2   0.2  NaN -0.2   0.2      1.0      NaN       NaN       Lotte Marines     EL
1355     NaN   40  7.0   28.0   0.8     36.8   1.0  0.6  NaN  -0.8     -0.3      NaN       NaN         Seibu Lions     EL
1356     NaN   40  NaN  163.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.0      NaN       NaN         Seibu Lions     EL
1357     NaN   28  3.0  115.0  -1.8    -20.1  -1.6  NaN  0.0  -0.2     -1.3      NaN       NaN      Hiroshima Carp     WL
1358     NaN   28  5.0   31.0  -1.6    -66.4  -1.7  NaN -0.1   0.2     -0.1      NaN       NaN      Hiroshima Carp     WL
1359     NaN   28  NaN   75.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.9      NaN       NaN      Hiroshima Carp     WL
1360     NaN   32  7.0   30.0  -1.0    -42.9  -0.7 -0.3  NaN   0.0     -0.3      NaN       NaN       DeNA BayStars     EL
1361     NaN   32  NaN   23.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN       DeNA BayStars     EL
1362     NaN   18  3.0   20.0   0.1      6.4   0.0  NaN -0.1   0.2     -0.2      NaN       NaN       DeNA BayStars     EL
1363     NaN   18  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       DeNA BayStars     EL
1364     NaN   32  2.0   38.0   0.1      3.4   NaN  0.0  NaN   0.2      0.5      2.1      -0.1     Yakult Swallows     EL
1365     NaN   32  3.0    7.0   0.0      0.0   0.0  NaN  0.0   0.0     -0.1      NaN       NaN     Yakult Swallows     EL
1366     NaN   32  NaN    8.2   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN     Yakult Swallows     EL
1367     NaN   25  2.0   14.1   0.0      0.0   NaN  0.0  NaN   0.0      0.2      1.1       0.0      Yomiuri Giants     EL
1368     NaN   25  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
1369     NaN   26  2.0   32.0   0.1      4.0   NaN  0.3  NaN  -0.2      0.5      0.5       0.1      Hiroshima Carp     WL
1370     NaN   27  3.0   80.2  -0.4     -6.4  -0.4  NaN  0.2  -0.2     -0.9      NaN       NaN      ORIX Buffaloes     WL
1371     NaN   27  NaN   80.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.0      NaN       NaN      ORIX Buffaloes     WL
1372     NaN   34  7.0   76.1   2.5     42.2   3.3 -0.8  NaN   0.1     -0.7      NaN       NaN    Chunichi Dragons     WL
1373     NaN   34  NaN  101.0   NaN      NaN   NaN  NaN  NaN   NaN     -1.2      NaN       NaN    Chunichi Dragons     WL
1374     NaN   30  5.0  138.0   2.6     24.2   2.0  NaN  0.1   0.5     -0.5      NaN       NaN    Chunichi Dragons     WL
1375     NaN   30  NaN   16.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN    Chunichi Dragons     WL
1376     NaN   25  3.0  149.1  -0.1     -0.9  -0.1  NaN -0.2   0.2     -1.7      NaN       NaN         Seibu Lions     EL
1377     NaN   25  5.0  611.1  -2.6     -5.5  -3.1  NaN -0.1   0.6     -2.3      NaN       NaN         Seibu Lions     EL
1378     NaN   25  NaN   26.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN         Seibu Lions     EL
1379     NaN   29  8.0    8.0   0.1     16.1   0.3 -0.2  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
1380     NaN   29  9.0   15.0  -2.2   -188.8  -1.5 -0.7  NaN   0.0     -0.1      NaN       NaN      Yomiuri Giants     EL
1381     NaN   33  7.0   15.0   0.1      8.6   0.1  0.0  NaN   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
1382     NaN   33  9.0   28.0  -0.3    -13.8  -0.3  0.0  NaN   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
1383     NaN   33  NaN   57.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      ORIX Buffaloes     WL
1384     NaN   26  3.0   17.0  -0.8    -60.6  -0.8  NaN  0.0   0.0     -0.2      NaN       NaN         Seibu Lions     EL
1385     NaN   26  5.0   48.0  -1.8    -48.3  -1.3  NaN -0.1  -0.4     -0.2      NaN       NaN         Seibu Lions     EL
1386     NaN   26  NaN    9.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN         Seibu Lions     EL
1387     NaN   25  3.0   13.0  -0.2    -19.8  -0.2  NaN  0.0   0.0     -0.1      NaN       NaN      ORIX Buffaloes     WL
1388     NaN   25  NaN   29.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN      ORIX Buffaloes     WL
1389     NaN   29  7.0  119.0  -3.4    -36.8  -3.5  0.0  NaN   0.1     -1.1      NaN       NaN      Hanshin Tigers     WL
1390     NaN   29  NaN  221.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.6      NaN       NaN      Hanshin Tigers     WL
1391     NaN   35  2.0   42.0   0.3      9.2   NaN  0.2  NaN   0.1      0.6     -0.7       0.2         Seibu Lions     EL
1392     NaN   35  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
1393     NaN   23  2.0   67.0   0.3      5.8   NaN  0.1  NaN   0.2      0.9      0.0       0.0      ORIX Buffaloes     WL
1394     NaN   23  9.0   21.0   0.3     18.4   0.3  0.0  NaN   0.0     -0.1      NaN       NaN      Hanshin Tigers     WL
1395     NaN   23  6.0   20.0  -0.3    -19.3  -0.5  NaN  0.0   0.2      0.2      NaN       NaN    Chunichi Dragons     WL
1396     NaN   23  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN    Chunichi Dragons     WL
1397     NaN   35  3.0  361.0   0.7      2.5  -0.8  NaN -0.3   1.8     -4.0      NaN       NaN    Chunichi Dragons     WL
1398     NaN   35  NaN  139.1   NaN      NaN   NaN  NaN  NaN   NaN     -1.7      NaN       NaN    Chunichi Dragons     WL
1399     NaN   31  7.0    5.0  -0.2    -51.5  -0.2  0.0  NaN   0.0      0.0      NaN       NaN     Yakult Swallows     EL
1400     NaN   20  4.0  146.2   4.1     36.0   2.4  NaN  0.5   1.2      0.4      NaN       NaN         Seibu Lions     EL
1401     NaN   20  6.0  358.1  -2.2     -7.9  -2.9  NaN  0.1   0.6      2.9      NaN       NaN         Seibu Lions     EL
1402     NaN   28  7.0  129.0  -3.0    -29.9  -2.1 -1.0  NaN   0.1     -1.2      NaN       NaN      Hanshin Tigers     WL
1403     NaN   28  9.0    6.0   0.4     85.8   0.5 -0.1  NaN   0.0      0.0      NaN       NaN      Hanshin Tigers     WL
1404     NaN   28  NaN  245.0   NaN      NaN   NaN  NaN  NaN   NaN     -2.9      NaN       NaN      Hanshin Tigers     WL
1405     NaN   40  NaN   66.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.8      NaN       NaN         Seibu Lions     EL
1406     NaN   19  4.0    3.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
1407     NaN   19  6.0   53.1   0.4      9.7   1.4  NaN -0.4  -0.5      0.4      NaN       NaN      SoftBank Hawks     WL
1408     NaN   32  5.0    5.0   0.7    180.2   0.4  NaN  0.1   0.1      0.0      NaN       NaN    Chunichi Dragons     WL
1409     NaN   32  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN    Chunichi Dragons     WL
1410     NaN   41  3.0   19.0   1.1     74.5   0.8  NaN -0.1   0.3     -0.2      NaN       NaN    Chunichi Dragons     WL
1411     NaN   41  NaN   61.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN    Chunichi Dragons     WL
1412     NaN   34  2.0    8.0   0.0      0.0   NaN  0.0  NaN   0.0      0.1      0.2       0.1     Yakult Swallows     EL
1413     NaN   25  3.0  104.2  -0.8     -9.8  -1.3  NaN  0.0   0.6     -1.2      NaN       NaN      ORIX Buffaloes     WL
1414     NaN   25  7.0   50.1   3.8     97.2   3.1  0.6  NaN   0.1     -0.5      NaN       NaN      ORIX Buffaloes     WL
1415     NaN   25  NaN   58.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      ORIX Buffaloes     WL
1416     NaN   19  3.0  208.0   1.2      7.4   0.0  NaN -0.3   1.5     -2.3      NaN       NaN      ORIX Buffaloes     WL
1417     NaN   19  5.0   99.2  -3.1    -40.0  -3.0  NaN  0.0  -0.1     -0.4      NaN       NaN      ORIX Buffaloes     WL
1418     NaN   19  NaN   61.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.7      NaN       NaN      ORIX Buffaloes     WL
1419     NaN   28  5.0   79.0   0.9     14.7   0.2  NaN -0.1   0.8     -0.3      NaN       NaN      ORIX Buffaloes     WL
1420     NaN   22  3.0  161.0   2.9     23.2   2.9  NaN  0.2  -0.2     -1.8      NaN       NaN      Hanshin Tigers     WL
1421     NaN   22  7.0  103.0   0.2      2.5  -0.4  0.6  NaN   0.1     -1.0      NaN       NaN      Hanshin Tigers     WL
1422     NaN   22  9.0  385.1  -1.0     -3.3  -1.4  0.2  NaN   0.2     -1.5      NaN       NaN      Hanshin Tigers     WL
1423     NaN   22  NaN   49.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN      Hanshin Tigers     WL
1424     NaN   27  3.0    2.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN         Seibu Lions     EL
1425     NaN   27  4.0   51.0  -0.6    -15.1  -0.5  NaN  0.2  -0.2      0.1      NaN       NaN         Seibu Lions     EL
1426     NaN   27  5.0   30.0   0.5     21.4   0.9  NaN  0.0  -0.4     -0.1      NaN       NaN         Seibu Lions     EL
1427     NaN   27  NaN    2.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN         Seibu Lions     EL
1428     NaN   19  2.0    6.0   0.0      0.0   NaN  0.0  NaN   0.0      0.1     -0.3      -0.2      SoftBank Hawks     WL
1429     NaN   32  3.0   33.0   0.5     19.5   0.4  NaN -0.1   0.2     -0.4      NaN       NaN      Hanshin Tigers     WL
1430     NaN   32  NaN   15.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN      Hanshin Tigers     WL
1431     NaN   22  NaN    4.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      ORIX Buffaloes     WL
1432     NaN   31  2.0    6.0   0.4     85.8   NaN  0.4  NaN   0.0      0.1     -0.2       0.0      Yomiuri Giants     EL
1433     NaN   31  NaN   38.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.5      NaN       NaN      Yomiuri Giants     EL
1434     NaN   31  2.0  119.0   0.6      6.5   NaN  0.6  NaN   0.0      1.7     -1.4       0.1    Chunichi Dragons     WL
1435     NaN   31  NaN   17.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN    Chunichi Dragons     WL
1436     NaN   25  5.0  143.1   2.9     26.0   3.4  NaN  1.2  -1.7     -0.5      NaN       NaN      Hanshin Tigers     WL
1437     NaN   32  3.0   41.1  -0.4    -12.5   0.1  NaN -0.1  -0.5     -0.5      NaN       NaN      Hiroshima Carp     WL
1438     NaN   32  7.0   61.0   0.4      8.4   0.3  0.1  NaN   0.0     -0.6      NaN       NaN      Hiroshima Carp     WL
1439     NaN   32  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hiroshima Carp     WL
1440     NaN   35  3.0   41.0  -0.2     -6.3  -0.3  NaN  0.0   0.1     -0.5      NaN       NaN    Chunichi Dragons     WL
1441     NaN   35  NaN   26.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.3      NaN       NaN    Chunichi Dragons     WL
1442     NaN   29  3.0   23.0  -0.2    -11.2   0.2  NaN  0.2  -0.6     -0.3      NaN       NaN      Hanshin Tigers     WL
1443     NaN   29  NaN    8.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hanshin Tigers     WL
1444     NaN   31  2.0  153.0  -1.5    -12.6   NaN -1.2  NaN  -0.3      2.2     -2.4      -0.1      Hiroshima Carp     WL
1445     NaN   31  NaN   51.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN      Hiroshima Carp     WL
1446     NaN   20  2.0  186.0   0.0      0.0   NaN  1.0  NaN  -1.0      2.6     -4.6      -0.2      Hiroshima Carp     WL
1447     NaN   20  NaN   11.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Hiroshima Carp     WL
1448     NaN   22  3.0    3.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
1449     NaN   22  4.0   38.0   0.7     23.7   0.4  NaN -0.1   0.3      0.1      NaN       NaN      SoftBank Hawks     WL
1450     NaN   22  5.0    1.0  -0.7   -900.9  -0.7  NaN  0.0   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
1451     NaN   22  6.0    1.0   0.0      0.0   0.0  NaN  0.0   0.0      0.0      NaN       NaN      SoftBank Hawks     WL
1452     NaN   23  2.0  392.1   1.0      3.3   NaN  0.5  NaN   0.5      5.5     -1.7       0.5    Chunichi Dragons     WL
1453     NaN   23  NaN   18.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.2      NaN       NaN    Chunichi Dragons     WL
1454     NaN   21  5.0   31.0   0.0      0.0  -0.2  NaN  0.0   0.2     -0.1      NaN       NaN         Seibu Lions     EL
1455     NaN   20  4.0   26.0   0.5     24.8   0.0  NaN  0.4   0.1      0.1      NaN       NaN      Yomiuri Giants     EL
1456     NaN   20  5.0    3.1  -0.4   -156.0  -0.4  NaN  0.0   0.1      0.0      NaN       NaN      Yomiuri Giants     EL
1457     NaN   18  6.0    6.0  -0.4    -85.8  -0.2  NaN -0.1   0.0      0.0      NaN       NaN      Rakuten Eagles     EL
1458     NaN   24  2.0   14.0   0.1      9.2   NaN  0.4  NaN  -0.2      0.2     -0.1       0.1         Seibu Lions     EL
1459     NaN   18  2.0    9.0   0.0      0.0   NaN  0.0  NaN   0.0      0.1     -0.1       0.1       DeNA BayStars     EL
1460     NaN   18  NaN    1.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN       DeNA BayStars     EL
1461     NaN   32  2.0   44.0   0.4     11.7   NaN  0.3  NaN   0.1      0.6     -0.6      -0.3    Chunichi Dragons     WL
1462     NaN   19  2.0   61.0   0.7     14.8   NaN  0.4  NaN   0.4      0.9     -0.5       0.3         Seibu Lions     EL
1463     NaN   25  2.0   39.0  -0.4    -13.2   NaN -0.4  NaN   0.1      0.5     -1.4       0.1      Rakuten Eagles     EL
1464     NaN   25  NaN   53.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.6      NaN       NaN      Rakuten Eagles     EL
1465     NaN   22  2.0   61.0  -0.5    -10.5   NaN -0.5  NaN   0.0      0.9     -2.8      -0.4     HAYATE Ventures     WL
1466     NaN   27  2.0  193.0   1.9     12.7   NaN  1.4  NaN   0.5      2.7     -2.3       0.1         Seibu Lions     EL
1467     NaN   20  7.0    2.0   0.0      0.0   0.0  0.0  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
1468     NaN   20  8.0    8.0  -0.9   -144.8  -1.0  0.1  NaN   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
1469     NaN   27  6.0    4.0  -0.5   -160.9  -0.5  NaN  0.0   0.0      0.0      NaN       NaN      Yomiuri Giants     EL
1470     NaN   27  NaN    5.0   NaN      NaN   NaN  NaN  NaN   NaN     -0.1      NaN       NaN      Yomiuri Giants     EL
1471     NaN   36  3.0   19.0   0.2     13.5  -0.1  NaN  0.2   0.0     -0.2      NaN       NaN       DeNA BayStars     EL
1472     NaN   36  5.0    6.0  -0.6   -128.7   0.0  NaN  0.0  -0.6      0.0      NaN       NaN       DeNA BayStars     EL
1473     NaN   36  6.0    8.0   0.0      0.0   0.0  NaN  0.0   0.0      0.1      NaN       NaN       DeNA BayStars     EL
1474     NaN   23  4.0   80.0  -0.6     -9.7  -1.2  NaN -0.1   0.7      0.2      NaN       NaN         Seibu Lions     EL
1475     NaN   27  2.0   27.0  -0.3    -14.3   NaN  0.0  NaN  -0.2      0.4      0.3       0.1      Yomiuri Giants     EL
1476     NaN   27  NaN    3.0   NaN      NaN   NaN  NaN  NaN   NaN      0.0      NaN       NaN      Yomiuri Giants     EL
1477     NaN   20  4.0   26.0  -1.9    -94.0  -0.5  NaN -0.3  -1.1      0.1      NaN       NaN       Lotte Marines     EL
1478     NaN   20  5.0   19.0  -2.2   -149.0  -1.0  NaN  0.0  -1.3     -0.1      NaN       NaN       Lotte Marines     EL
1479     NaN   30  2.0   19.0   0.2     13.5   NaN  0.2  NaN   0.0      0.3      1.0       0.1       Lotte Marines     EL
1480     NaN   30  2.0   23.0   0.8     44.8   NaN  0.7  NaN   0.0      0.3     -0.9      -0.2      Hanshin Tigers     WL
1481     NaN   25  2.0    3.0  -0.2    -85.8   NaN -0.2  NaN   0.0      0.0      0.3       0.1     Yakult Swallows     EL
1482     NaN   32  2.0    9.0   0.8    114.4   NaN  0.8  NaN   0.0      0.1      0.2       0.0    Chunichi Dragons     WL
1483     NaN   28  2.0   91.0   1.0     14.1   NaN  1.0  NaN  -0.1      1.3      2.3       0.2      ORIX Buffaloes     WL
1484     NaN   20  2.0   15.0   0.6     51.5   NaN  0.6  NaN   0.0      0.2      0.2      -0.2      SoftBank Hawks     WL
1485     NaN   23  6.0    9.0   1.1    157.3   0.7  NaN  0.1   0.2      0.1      NaN       NaN       Lotte Marines     EL
